"dx=0.01 over [-15,15]"
"max N: 10000, cutoff: 1000, trials: 200"
intercepts
0.3057703395665271,-0.03294170174615873,-0.026868664722214643,-0.033226789120080154,-0.028937939851306754,-0.0414023946349752,-0.011539908607468863,-0.03617624703924074,-0.044749203916780875,-0.024614964700378765,-0.028119589386694562
0.0,0.3056821196382213,-0.02647387911543462,-0.016679929688901786,-0.026763232901586474,-0.02301298640762236,-0.0246869728002574,-0.0353651037817607,-0.03133907711889397,-0.03374697068259679,-0.028951702455510347
0.0,0.0,0.31536838372612946,-0.031139752796733054,-0.03637477496162909,-0.02873666428791531,-0.008010085720389097,-0.024729092915272307,-0.028347311418658837,-0.014090812525584043,-0.041300873232827946
0.0,0.0,0.0,0.3082836638749409,-0.029784738767223463,-0.03312018281638149,-0.03517426297013695,-0.040144238159916974,-0.033679576126798734,-0.02812555097813314,-0.04337839237779675
0.0,0.0,0.0,0.0,0.30540049826150645,-0.03896045635155694,-0.037201109947303815,-0.03442168488713753,-0.03262182649594104,-0.0382957950783439,-0.04183404051699801
0.0,0.0,0.0,0.0,0.0,0.3166334131081241,-0.012665259951279198,-0.03512017874590123,-0.02699634090008006,-0.019025583582661317,-0.03210943580829484
0.0,0.0,0.0,0.0,0.0,0.0,0.32920654987948,-0.037712796634522566,-0.03542419842506508,-0.014949712907496053,-0.04890527732141489
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3033181940402385,-0.03319844481815873,-0.02126897104727678,-0.04702728180872305
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302046763265121,-0.03895529570588588,-0.031246138971546503
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3120649699491299,-0.0408871276113122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3173461571909009
intercept errors
0.013501190670194261,0.010259451499998306,0.010351963255787177,0.01145258533887814,0.010749064168350609,0.010177847309367927,0.009720237248406096,0.009974887170911075,0.009609189699213642,0.010847852588745545,0.011331085411870783
0.0,0.01447276449056264,0.010419296523317837,0.010825589173559795,0.010758740948066723,0.010736370777584506,0.010543606620075117,0.010448640105241469,0.010254153705234817,0.010271885681754082,0.010514037659715173
0.0,0.0,0.013261094590976564,0.009670971140971108,0.011163529455668498,0.010625317638814668,0.009703861087349174,0.011310374123424291,0.010178856005608933,0.010963696610083526,0.01061196441028768
0.0,0.0,0.0,0.0140735762912883,0.010994043958777205,0.011118542758552693,0.010528931963901315,0.009926335144820712,0.010073615798764035,0.01038838746178529,0.009728336045121569
0.0,0.0,0.0,0.0,0.014689797822886791,0.010640910060845676,0.01042816263701985,0.010693266203417151,0.010320204386350628,0.01133388134793348,0.011098610861623451
0.0,0.0,0.0,0.0,0.0,0.013693387178810969,0.010611839501788923,0.009774975291296787,0.010291123435654744,0.009922383251462209,0.010600235685164645
0.0,0.0,0.0,0.0,0.0,0.0,0.01468952490270548,0.010552298251271413,0.010425537234125187,0.010134065454335758,0.01033035086286763
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013237981756655748,0.009814712035062876,0.011071216953361749,0.010033589916844205
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015115217778762966,0.010899262176947703,0.011249260797440219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014774391722549553,0.010676424240445239
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148213058878803
slopes
-0.49892789189250797,-0.500066621881064,-0.5004591344186035,-0.4991883121397647,-0.49951995773985236,-0.49826368502906987,-0.5013236422084064,-0.49884858608071786,-0.498059802427486,-0.5001363504411371,-0.49968085856246036
0.0,-0.49862068076049537,-0.500206116740771,-0.5008427460215681,-0.49951848468853205,-0.5000090917872692,-0.5001811967429144,-0.4987818320281337,-0.499379406331545,-0.49899725376063464,-0.4994487501549017
0.0,0.0,-0.4995620884187554,-0.49926498511266426,-0.4985137005339591,-0.49953042157689076,-0.5019377655981238,-0.5000796762202567,-0.4995534307952246,-0.5013521466641022,-0.4982085091038938
0.0,0.0,0.0,-0.49854711714548955,-0.49943768874216876,-0.4992029678252981,-0.4989762197659906,-0.4983703179114545,-0.4990757274163049,-0.4998346754673711,-0.4978956725342622
0.0,0.0,0.0,0.0,-0.4981883066800535,-0.49828314828196096,-0.4988112444152546,-0.4989005986239047,-0.4992069386329998,-0.49863422889998577,-0.49797569871829045
0.0,0.0,0.0,0.0,0.0,-0.49941133830714307,-0.501430084786538,-0.4987364086874173,-0.49995186897174215,-0.5008955815245898,-0.4991709082668917
0.0,0.0,0.0,0.0,0.0,0.0,-0.5008320988287657,-0.49842349838540956,-0.49908452136563836,-0.5012101185882061,-0.49735259606094057
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4978684432466778,-0.4992636532164685,-0.5006265948740535,-0.4977365960860307
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.498206784251901,-0.49866351208250004,-0.49927443683965933
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4993243241034546,-0.49827718344490807
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49946964289816825
slope errors
0.0014626553512077322,0.0011723129618717285,0.0011740114445681976,0.0013138812697323433,0.001246384569539367,0.00115387794034375,0.0011077246552771345,0.0011504195989616875,0.0011275885351670226,0.001237769578745651,0.001297753114402058
